Name,X,Y,Z,Depth From,Depth To,Length,AL2O3,ALT,BAO,CAO,Reagente,FE2O3,Recuperacao,MGO,NB2O5,P2O5,SIO2,TIO2
DH255,3415.73,1460.44,393.75,35.15,40.15,5,12.60,ALT2,0.63,0.34,609.40,41.41,11.27,0.22,0.18,3.67,8.68,13.87
DH255,3415.73,1460.44,388.75,40.15,45.15,5,7.74,ALT2,0.64,1.26,600.75,42.01,10.95,0.67,0.27,4.60,4.05,22.00
DH255,3415.73,1460.44,384.13,45.15,49.4,4.25,6.49,ALT2,0.35,5.19,703.25,40.34,11.60,0.59,0.20,6.65,5.83,18.98
DH255,3415.73,1460.44,379.50,49.4,54.4,5,6.02,ALT3,0.16,12.60,723.25,28.24,13.34,1.01,0.12,10.53,14.84,11.92
DH255,3415.73,1460.44,374.50,54.4,59.4,5,5.34,ALT3,0.18,13.66,723.25,24.06,13.30,2.03,0.10,10.69,,10.63
DH255,3415.73,1460.44,368.95,59.4,65.5,6.1,3.48,ALT3,0.21,9.58,708.50,27.74,11.66,3.75,0.15,7.26,21.03,13.19
DH255,3415.73,1460.44,363.40,65.5,70.5,5,1.41,ALT4,0.11,14.36,702.50,16.28,11.68,3.16,0.18,6.16,32.31,14.23
DH255,3415.73,1460.44,358.40,70.5,75.5,5,2.37,ALT4,0.10,17.99,722.00,16.22,13.33,7.24,0.09,5.94,27.87,8.03
DH255,3415.73,1460.44,353.40,75.5,80.5,5,1.58,ALT4,0.09,18.18,722.00,17.49,13.33,7.26,0.09,4.77,28.70,9.06
DH255,3415.73,1460.44,348.40,80.5,85.5,5,3.07,ALT4,0.12,17.12,698.50,16.66,13.38,9.26,0.05,4.95,28.94,5.80
DH255,3415.73,1460.44,343.40,85.5,90.5,5,2.52,ALT4,0.14,17.90,722.00,22.25,13.32,7.56,0.05,3.96,23.55,6.16
DH255,3415.73,1460.44,337.35,90.5,97.6,7.1,2.43,ALT4,0.32,18.99,722.00,16.45,13.38,7.91,0.07,4.27,26.57,5.78
DH255,3415.73,1460.44,331.30,97.6,102.6,5,0.62,ALT5,0.43,22.07,736.00,14.19,13.28,7.18,0.08,7.36,21.24,7.90
DH255,3415.73,1460.44,326.30,102.6,107.6,5,1.32,ALT5,0.25,20.81,698.50,16.29,13.38,9.85,0.06,5.40,25.10,6.97
DH255,3415.73,1460.44,321.30,107.6,112.6,5,1.10,ALT5,0.18,21.23,698.50,16.46,13.38,9.87,0.06,4.23,23.96,6.64
DH255,3415.73,1460.44,316.30,112.6,117.6,5,1.00,ALT5,0.27,22.10,710.00,13.34,13.38,10.38,0.06,5.13,23.78,6.47
DH255,3415.73,1460.44,312.15,117.6,120.9,3.3,1.57,ALT5,0.22,21.36,710.00,13.72,13.38,10.93,0.05,5.54,26.86,6.18
DH258,3657.92,1754.18,437.90,0,5,5,36.96,ALT1,0.07,0.18,710.50,19.23,13.25,0.08,0.06,0.74,10.54,5.03
DH258,3657.92,1754.18,432.90,5,10,5,33.96,ALT1,0.13,0.13,710.50,16.66,13.21,0.07,0.04,0.91,21.54,3.93
DH258,3657.92,1754.18,427.90,10,15,5,30.86,ALT1,0.15,0.15,717.50,15.23,13.32,0.08,0.04,1.05,28.01,3.60
DH258,3657.92,1754.18,422.90,15,20,5,29.56,ALT1,0.20,0.18,716.00,15.09,13.21,0.10,0.04,1.30,29.85,3.80
DH258,3657.92,1754.18,417.90,20,25,5,29.59,ALT1,0.21,0.20,716.00,15.18,13.21,0.11,0.04,1.37,29.93,3.83
DH258,3657.92,1754.18,412.90,25,30,5,28.13,ALT1,0.28,0.29,722.50,16.73,13.20,0.14,0.06,1.76,28.55,4.45
DH258,3657.92,1754.18,407.90,30,35,5,24.51,ALT1,0.45,0.46,720.25,22.43,13.31,0.16,0.07,2.73,23.15,6.74
DH258,3657.92,1754.18,402.90,35,40,5,18.94,ALT1,0.44,0.40,720.75,32.30,13.42,0.15,0.10,3.15,16.01,8.81
DH258,3657.92,1754.18,397.90,40,45,5,11.82,ALT1,0.38,0.35,723.25,44.37,13.34,0.22,0.13,3.65,8.40,11.46
DH258,3657.92,1754.18,392.90,45,50,5,7.57,ALT2,0.34,0.48,698.50,44.28,11.52,0.71,0.27,3.29,4.84,22.77
DH258,3657.92,1754.18,387.90,50,55,5,5.77,ALT2,0.28,0.63,751.25,47.15,11.13,0.70,0.30,3.78,2.49,23.32
DH258,3657.92,1754.18,381.90,55,62,7,5.16,ALT2,0.46,3.62,666.75,40.56,11.38,0.67,0.26,5.60,7.06,19.40
DH258,3657.92,1754.18,375.90,62,67,5,3.36,ALT3,0.30,14.99,693.75,28.21,11.73,0.43,0.20,12.72,11.43,13.66
DH258,3657.92,1754.18,370.90,67,72,5,2.72,ALT3,0.20,13.22,723.25,25.90,13.30,1.22,0.12,10.31,22.91,9.12
DH258,3657.92,1754.18,365.90,72,77,5,2.37,ALT3,0.23,10.18,738.25,22.97,13.30,1.79,0.08,7.35,34.48,6.05
DH258,3657.92,1754.18,360.90,77,82,5,1.48,ALT4,0.08,16.14,746.00,17.29,13.33,7.30,0.07,3.67,37.66,5.65
DH258,3657.92,1754.18,355.90,82,87,5,1.38,ALT4,0.08,21.32,722.00,12.33,13.32,7.43,0.07,3.39,33.08,5.72
DH258,3657.92,1754.18,350.90,87,92,5,1.30,ALT4,0.08,26.08,722.00,11.83,13.59,7.13,0.06,4.94,26.11,5.49
DH258,3657.92,1754.18,345.90,92,97,5,1.10,ALT4,0.05,24.14,722.00,14.57,13.65,8.05,0.07,4.25,27.77,6.16
DH258,3657.92,1754.18,341.65,97,100.5,3.5,1.17,ALT4,0.07,25.45,722.00,12.09,13.58,7.43,0.07,5.48,26.64,5.89
DH258,3657.92,1754.18,337.40,100.5,105.5,5,1.11,ALT5,0.15,21.37,722.00,20.96,13.32,7.44,0.10,5.09,22.21,8.40
DH258,3657.92,1754.18,332.40,105.5,110.5,5,1.92,ALT5,0.18,19.59,722.00,20.70,13.33,7.00,0.08,4.24,24.31,7.08
DH258,3657.92,1754.18,327.62,110.5,115.05,4.55,1.32,ALT5,0.09,21.83,716.00,17.15,13.38,8.40,0.09,4.16,26.61,7.68
DH260,3613.56,1509.06,436.87,0,5,5,38.14,ALT1,0.05,0.18,705.75,20.49,13.29,0.08,0.06,0.64,6.54,5.49
DH260,3613.56,1509.06,431.87,5,10,5,36.47,ALT1,0.10,0.13,710.50,18.39,13.25,0.06,0.05,0.83,14.52,4.35
DH260,3613.56,1509.06,426.87,10,15,5,32.45,ALT1,0.15,0.16,716.00,16.33,13.19,0.07,0.04,1.05,24.71,3.85
DH260,3613.56,1509.06,421.87,15,20,5,30.70,ALT1,0.17,0.17,717.00,15.71,13.32,0.09,0.04,1.16,28.18,3.75
DH260,3613.56,1509.06,416.87,20,25,5,29.89,ALT1,0.20,0.19,716.00,15.51,13.21,0.08,0.05,1.31,29.80,3.82
DH260,3613.56,1509.06,411.87,25,30,5,28.51,ALT1,0.24,0.23,723.00,16.12,13.20,0.10,0.06,1.51,29.28,4.52
DH260,3613.56,1509.06,406.87,30,35,5,25.54,ALT1,0.41,0.41,722.50,21.16,13.16,0.12,0.08,2.52,24.61,6.14
DH260,3613.56,1509.06,402.05,35,39.65,4.65,23.29,ALT1,0.43,0.47,727.25,24.60,13.35,0.14,0.10,2.90,21.33,7.59
DH260,3613.56,1509.06,397.22,39.65,44.65,5,13.76,ALT2,0.39,0.38,723.00,41.55,13.29,0.15,0.12,3.76,10.54,10.48
DH260,3613.56,1509.06,392.22,44.65,49.65,5,10.24,ALT2,0.33,0.37,712.50,47.37,12.25,0.25,0.15,3.81,6.65,11.56
DH260,3613.56,1509.06,386.05,49.65,57,7.35,7.58,ALT2,0.27,0.89,696.25,45.09,11.60,0.43,0.28,4.77,3.63,19.51
DH260,3613.56,1509.06,379.30,57,63.15,6.15,3.32,ALT3,0.12,13.47,705.50,33.15,11.66,1.49,0.15,10.69,12.39,12.39
DH260,3613.56,1509.06,373.72,63.15,68.15,5,1.18,ALT4,0.06,16.59,746.00,16.41,13.33,6.98,0.06,3.29,37.23,4.87
DH260,3613.56,1509.06,368.72,68.15,73.15,5,1.17,ALT4,0.07,18.09,722.00,22.10,13.33,6.80,0.13,2.07,28.06,8.94
DH260,3613.56,1509.06,363.72,73.15,78.15,5,0.95,ALT4,0.05,18.27,738.00,29.82,13.33,6.48,0.13,2.08,20.44,10.00
DH260,3613.56,1509.06,358.72,78.15,83.15,5,1.06,ALT4,0.17,25.22,722.00,13.60,13.58,7.59,0.05,5.80,26.72,4.58
DH260,3613.56,1509.06,353.19,83.15,89.2,6.05,1.58,ALT4,0.13,22.35,699.00,14.22,13.38,8.75,0.05,4.20,29.03,5.03
DH260,3613.56,1509.06,347.67,89.2,94.2,5,0.97,ALT5,0.25,20.64,698.50,19.20,13.38,9.48,0.07,2.59,27.62,6.18
DH260,3613.56,1509.06,342.52,94.2,99.5,5.3,0.94,ALT5,0.18,21.67,710.00,15.77,13.38,10.32,0.07,2.63,30.64,5.69
DH261,3029.38,1648.50,416.34,0,5,5,36.10,ALT1,0.13,0.33,711.50,19.69,13.12,0.13,0.08,1.10,8.00,5.81
DH261,3029.38,1648.50,411.34,5,10,5,36.66,ALT1,0.14,0.13,710.50,18.57,13.25,0.07,0.07,1.11,12.53,4.62
DH261,3029.38,1648.50,406.34,10,15,5,33.56,ALT1,0.20,0.17,710.50,16.81,13.21,0.09,0.05,1.25,20.94,3.98
DH261,3029.38,1648.50,401.34,15,20,5,30.43,ALT1,0.24,0.21,717.00,15.31,13.21,0.11,0.05,1.41,28.09,3.70
DH261,3029.38,1648.50,396.34,20,25,5,29.15,ALT1,0.30,0.27,716.00,15.32,13.23,0.13,0.06,1.71,29.36,4.00
DH261,3029.38,1648.50,391.34,25,30,5,27.01,ALT1,0.42,0.38,724.75,18.75,13.15,0.14,0.07,2.34,26.32,4.72
DH261,3029.38,1648.50,386.34,30,35,5,24.89,ALT1,0.62,0.52,847.50,22.66,12.88,0.15,0.10,3.18,22.31,5.91
DH261,3029.38,1648.50,381.34,35,40,5,23.36,ALT1,0.71,0.57,788.25,24.22,12.92,0.16,0.12,3.51,20.07,7.18
DH261,3029.38,1648.50,376.34,40,45,5,21.80,ALT1,0.71,0.62,604.75,26.08,11.36,0.19,0.15,3.72,18.11,9.00
DH261,3029.38,1648.50,372.44,45,47.8,2.8,20.37,ALT1,0.76,0.71,595.50,28.39,11.15,0.20,0.19,4.12,16.04,10.42
DH261,3029.38,1648.50,368.54,47.8,52.8,5,12.15,ALT2,0.78,0.62,592.75,40.53,10.79,0.13,0.26,4.73,9.20,12.79
DH261,3029.38,1648.50,363.54,52.8,57.8,5,11.58,ALT2,1.20,0.67,581.75,40.20,10.54,0.10,0.24,5.47,8.31,12.41
DH261,3029.38,1648.50,357.44,57.8,65,7.2,8.11,ALT2,0.77,0.88,615.75,45.58,10.79,0.41,0.29,4.60,4.65,16.21
DH261,3029.38,1648.50,351.34,65,70,5,4.79,ALT3,0.27,8.03,748.00,42.01,11.60,0.42,0.33,8.38,3.24,19.30
DH261,3029.38,1648.50,346.34,70,75,5,5.57,ALT3,0.30,9.38,748.00,36.84,11.60,0.38,0.29,9.29,5.03,19.06
DH261,3029.38,1648.50,341.34,75,80,5,5.34,ALT3,0.24,10.52,703.25,33.63,11.73,0.49,0.19,9.82,8.95,16.22
DH261,3029.38,1648.50,336.34,80,85,5,6.03,ALT3,0.20,8.46,699.25,33.58,11.73,0.69,0.25,8.03,12.63,15.90
DH261,3029.38,1648.50,331.34,85,90,5,4.87,ALT3,0.29,11.15,753.25,24.71,12.27,1.29,0.29,9.44,24.50,9.17
DH261,3029.38,1648.50,326.34,90,95,5,3.56,ALT3,0.24,14.15,704.50,21.06,12.39,1.76,0.25,11.46,22.99,10.86
DH261,3029.38,1648.50,321.34,95,100,5,2.59,ALT3,0.16,11.67,704.75,23.92,11.73,0.47,0.20,9.67,25.15,14.31
DH261,3029.38,1648.50,316.34,100,105,5,2.25,ALT3,0.11,15.03,694.25,21.53,11.63,0.84,0.19,11.63,19.38,17.50
DH261,3029.38,1648.50,311.34,105,110,5,2.85,ALT3,0.15,12.51,703.25,21.97,11.63,1.80,0.23,8.73,22.22,17.23
DH261,3029.38,1648.50,307.14,110,113.4,3.4,2.80,ALT3,0.17,16.54,738.00,17.73,13.33,6.00,0.12,10.86,26.06,7.02
DH261,3029.38,1648.50,302.94,113.4,118.4,5,2.35,ALT4,0.15,19.23,722.00,15.92,13.38,7.72,0.09,5.81,24.16,9.21
DH261,3029.38,1648.50,298.54,118.4,122.2,3.8,2.62,ALT4,0.51,18.99,887.50,15.61,13.11,6.68,0.11,5.11,20.77,9.64
DH261,3029.38,1648.50,294.14,122.2,127.2,5,1.45,ALT5,0.29,23.15,682.25,10.58,12.64,9.90,0.15,6.03,15.16,10.74
DH261,3029.38,1648.50,287.91,127.2,134.65,7.45,1.04,ALT5,0.40,22.39,693.75,13.18,12.37,10.49,0.15,5.03,13.68,9.08
DH263,2732.82,1695.91,426.57,0,5,5,37.28,ALT1,0.08,0.16,710.50,20.47,13.29,0.08,0.08,0.78,8.01,5.50
DH263,2732.82,1695.91,421.57,5,10,5,33.94,ALT1,0.16,0.17,710.50,17.24,13.21,0.09,0.06,1.02,19.95,3.95
DH263,2732.82,1695.91,416.57,10,15,5,30.34,ALT1,0.23,0.19,717.00,15.65,13.21,0.10,0.06,1.31,28.22,3.65
DH263,2732.82,1695.91,411.57,15,20,5,27.80,ALT1,0.38,0.33,722.50,17.56,13.11,0.13,0.07,2.04,27.69,4.39
DH263,2732.82,1695.91,406.57,20,25,5,25.73,ALT1,0.62,0.51,847.50,21.07,12.75,0.14,0.09,3.00,24.42,5.35
DH263,2732.82,1695.91,401.57,25,30,5,24.21,ALT1,0.76,0.55,789.25,23.56,12.74,0.15,0.13,3.40,21.33,6.25
DH263,2732.82,1695.91,396.32,30,35.5,5.5,20.98,ALT1,0.91,0.58,590.00,27.03,10.90,0.17,0.18,3.89,17.38,9.29
DH263,2732.82,1695.91,391.07,35.5,40.5,5,10.52,ALT2,2.17,0.64,582.00,40.60,10.56,0.28,0.22,5.94,4.55,15.82
DH263,2732.82,1695.91,386.07,40.5,45.5,5,8.65,ALT2,1.81,0.80,582.00,45.35,10.56,0.15,0.20,6.49,2.10,15.17
DH263,2732.82,1695.91,381.07,45.5,50.5,5,7.23,ALT2,1.62,0.79,595.75,45.90,10.44,0.18,0.29,6.04,1.50,18.80
DH263,2732.82,1695.91,375.82,50.5,56,5.5,6.39,ALT2,1.18,1.59,600.50,43.23,10.43,0.28,0.33,5.40,5.12,20.09
DH263,2732.82,1695.91,370.57,56,61,5,3.69,ALT3,0.61,10.13,645.50,28.84,10.85,0.29,0.23,9.84,15.44,16.79
DH263,2732.82,1695.91,365.57,61,66,5,2.73,ALT3,0.41,13.41,682.00,24.02,11.68,0.70,0.17,11.33,20.13,14.67
DH263,2732.82,1695.91,360.57,66,71,5,4.63,ALT3,0.30,12.49,684.00,23.53,13.65,2.88,0.14,9.76,22.25,10.78
DH263,2732.82,1695.91,355.57,71,76,5,3.54,ALT3,0.34,12.65,712.50,23.18,12.21,2.48,0.15,9.90,24.51,10.04
DH263,2732.82,1695.91,350.57,76,81,5,4.83,ALT3,0.43,10.09,664.00,22.87,13.60,3.77,0.14,7.96,27.93,7.20
DH263,2732.82,1695.91,346.44,81,84.25,3.25,3.23,ALT3,0.50,7.81,760.00,25.24,11.54,3.25,0.22,6.76,29.41,10.07
DH263,2732.82,1695.91,342.32,84.25,89.25,5,2.29,ALT4,0.33,22.26,738.00,12.25,13.33,6.14,0.11,5.28,21.35,5.76
DH263,2732.82,1695.91,337.32,89.25,94.25,5,1.43,ALT4,0.55,25.36,888.75,12.13,13.32,6.20,0.09,5.40,17.83,4.62
DH263,2732.82,1695.91,332.32,94.25,99.25,5,1.61,ALT4,1.19,24.52,823.75,12.29,12.73,5.70,0.07,4.45,20.22,3.30
DH263,2732.82,1695.91,327.32,99.25,104.25,5,1.80,ALT4,0.44,22.46,729.00,12.08,13.28,7.08,0.09,3.58,21.86,4.50
DH263,2732.82,1695.91,322.32,104.25,109.25,5,1.71,ALT4,0.39,20.44,698.50,12.88,13.38,9.47,0.08,3.75,25.15,4.38
DH263,2732.82,1695.91,317.32,109.25,114.25,5,1.83,ALT4,0.50,20.50,799.00,12.54,13.19,9.38,0.06,4.52,23.42,4.55
DH263,2732.82,1695.91,313.27,114.25,117.35,3.1,0.93,ALT4,0.61,22.31,858.75,11.94,13.01,8.95,0.11,4.60,18.34,6.45
DH263,2732.82,1695.91,309.22,117.35,122.35,5,0.99,ALT5,0.45,19.11,726.75,13.01,13.18,12.17,0.09,5.87,17.23,6.78
DH263,2732.82,1695.91,304.19,122.35,127.4,5.05,1.00,ALT5,0.47,18.67,681.50,13.30,11.66,11.74,0.15,3.55,14.70,7.79
DH265,3463.62,1698.66,434.62,0,5,5,37.01,ALT1,0.07,0.16,710.50,19.89,13.25,0.09,0.07,0.72,8.94,5.37
DH265,3463.62,1698.66,429.62,5,10,5,35.20,ALT1,0.12,0.15,710.50,17.91,13.21,0.08,0.05,0.92,17.28,4.43
DH265,3463.62,1698.66,424.62,10,15,5,31.23,ALT1,0.17,0.18,717.50,16.41,13.32,0.08,0.05,1.09,25.49,4.38
DH265,3463.62,1698.66,419.62,15,20,5,29.49,ALT1,0.21,0.22,716.00,15.99,13.21,0.11,0.05,1.29,28.43,4.31
DH265,3463.62,1698.66,414.62,20,25,5,28.31,ALT1,0.27,0.25,722.50,16.63,13.20,0.11,0.06,1.63,28.41,4.73
DH265,3463.62,1698.66,409.62,25,30,5,25.86,ALT1,0.40,0.37,722.50,21.01,13.16,0.13,0.07,2.32,24.57,5.28
DH265,3463.62,1698.66,404.62,30,35,5,23.27,ALT1,0.49,0.45,706.75,25.92,13.07,0.13,0.09,2.84,20.55,6.66
DH265,3463.62,1698.66,399.62,35,40,5,18.77,ALT1,0.71,0.44,788.75,33.42,12.87,0.15,0.11,3.49,15.05,8.24
DH265,3463.62,1698.66,395.02,40,44.2,4.2,13.25,ALT1,0.71,0.38,604.75,44.50,11.38,0.32,0.15,3.45,9.44,10.66
DH265,3463.62,1698.66,390.42,44.2,49.2,5,12.06,ALT2,0.46,0.41,682.25,40.02,11.47,0.15,0.23,3.49,8.79,15.62
DH265,3463.62,1698.66,385.42,49.2,54.2,5,7.34,ALT2,0.29,0.45,696.25,46.21,11.60,0.32,0.28,3.56,3.98,20.43
DH265,3463.62,1698.66,380.42,54.2,59.2,5,4.70,ALT2,0.15,0.46,699.25,53.73,11.54,0.76,0.25,3.03,2.06,21.46
DH265,3463.62,1698.66,374.82,59.2,65.4,6.2,3.99,ALT2,0.24,1.06,703.25,51.75,11.60,0.73,0.23,3.48,4.18,19.13
DH265,3463.62,1698.66,369.22,65.4,70.4,5,3.53,ALT3,0.13,10.49,684.00,30.00,13.65,2.58,0.14,6.97,23.25,10.66
DH265,3463.62,1698.66,364.22,70.4,75.4,5,2.23,ALT3,0.09,13.57,723.25,23.43,13.30,3.00,0.13,6.80,29.51,9.06
DH265,3463.62,1698.66,359.47,75.4,79.9,4.5,2.96,ALT3,0.10,14.22,736.75,18.77,13.30,4.23,0.11,5.73,32.36,8.20
DH265,3463.62,1698.66,354.72,79.9,84.9,5,1.78,ALT4,0.10,20.21,738.00,15.66,13.33,6.61,0.07,4.19,31.13,5.26
DH265,3463.62,1698.66,349.72,84.9,89.9,5,1.48,ALT4,0.12,21.39,733.75,16.71,13.30,5.35,0.11,5.81,25.56,7.88
DH265,3463.62,1698.66,344.72,89.9,94.9,5,1.80,ALT4,0.09,21.80,738.00,16.53,13.33,6.39,0.11,4.63,26.28,7.71
DH265,3463.62,1698.66,339.07,94.9,101.2,6.3,1.88,ALT4,0.30,19.94,722.00,17.15,13.32,7.49,0.08,2.70,29.48,5.32
DH265,3463.62,1698.66,333.42,101.2,106.2,5,1.45,ALT5,0.13,21.01,722.00,21.02,13.33,7.27,0.12,4.24,22.74,9.60
DH265,3463.62,1698.66,328.42,106.2,111.2,5,1.44,ALT5,0.19,22.02,716.00,17.88,13.38,8.40,0.08,5.72,22.76,7.51
DH265,3463.62,1698.66,322.92,111.2,117.2,6,2.05,ALT5,0.17,20.82,716.00,16.31,13.38,8.37,0.08,3.60,28.78,6.18
DH266,1139.58,1288.87,355.00,0,5,5,25.55,ALT1,0.40,0.68,713.75,5.71,12.05,0.27,0.15,4.01,19.28,8.96
DH266,1139.58,1288.87,350.00,5,10,5,28.31,ALT1,0.75,0.75,608.25,3.83,11.22,0.25,0.16,4.54,22.03,7.91
DH266,1139.58,1288.87,345.00,10,15,5,30.48,ALT1,1.61,1.18,591.00,3.11,10.87,0.23,0.26,6.10,27.78,8.19
DH266,1139.58,1288.87,340.00,15,20,5,27.70,ALT1,1.77,1.19,589.50,9.37,10.68,0.31,0.27,6.53,24.03,7.78
DH266,1139.58,1288.87,335.00,20,25,5,17.25,ALT1,1.60,0.96,626.25,33.21,10.62,0.61,0.29,5.89,12.36,7.65
DH266,1139.58,1288.87,330.88,25,28.25,3.25,10.76,ALT1,1.89,0.71,618.00,45.07,10.69,0.65,0.35,5.53,6.42,8.21
DH266,1139.58,1288.87,282.88,73.25,76,2.75,3.63,ALT2,0.62,0.45,671.50,40.37,11.18,0.73,0.36,3.09,23.16,11.25
DH267,2514.36,1002.69,428.50,0,5,5,34.65,ALT1,0.13,0.09,710.50,22.30,13.21,0.07,0.09,0.98,9.07,5.90
DH267,2514.36,1002.69,423.50,5,10,5,31.41,ALT1,0.26,0.16,717.50,19.48,13.32,0.08,0.07,1.32,20.51,4.72
DH267,2514.36,1002.69,418.50,10,15,5,28.53,ALT1,0.35,0.24,723.00,18.27,13.20,0.09,0.07,1.68,26.28,4.34
DH267,2514.36,1002.69,413.50,15,20,5,26.60,ALT1,0.51,0.39,835.75,19.59,13.05,0.12,0.09,2.41,25.66,5.09
DH267,2514.36,1002.69,408.50,20,25,5,24.14,ALT1,0.66,0.45,813.25,23.41,12.85,0.14,0.13,2.89,21.98,6.53
DH267,2514.36,1002.69,403.50,25,30,5,21.84,ALT1,0.67,0.45,649.50,26.84,11.50,0.18,0.15,2.97,19.33,8.25
DH267,2514.36,1002.69,399.65,30,32.7,2.7,19.64,ALT1,0.62,0.47,705.50,30.05,13.26,0.21,0.14,3.04,17.17,9.38
DH267,2514.36,1002.69,395.80,32.7,37.7,5,13.54,ALT2,0.64,0.46,617.00,40.99,11.08,0.19,0.20,3.90,9.95,11.11
DH267,2514.36,1002.69,391.65,37.7,41,3.3,12.23,ALT2,0.75,0.78,623.65,39.41,10.84,0.16,0.39,5.11,7.30,14.42
DH267,2514.36,1002.69,377.50,51,56,5,5.95,ALT3,0.83,11.29,592.25,30.40,10.78,1.57,0.20,10.90,12.49,8.81
DH267,2514.36,1002.69,372.50,56,61,5,5.65,ALT3,0.61,9.09,651.25,30.06,11.06,2.23,0.22,8.67,14.81,11.38
DH267,2514.36,1002.69,367.50,61,66,5,4.57,ALT3,0.44,8.99,699.75,31.88,11.77,2.25,0.26,8.32,12.77,14.48
DH267,2514.36,1002.69,362.50,66,71,5,4.59,ALT3,0.32,13.49,721.50,23.66,12.22,4.13,0.18,10.74,18.44,8.83
DH267,2514.36,1002.69,357.50,71,76,5,3.82,ALT3,0.32,12.53,708.50,22.97,12.30,3.57,0.23,9.92,19.57,11.55
DH267,2514.36,1002.69,352.50,76,81,5,5.34,ALT3,0.34,11.70,738.00,19.57,13.33,6.13,0.13,8.75,24.39,6.87
DH267,2514.36,1002.69,347.50,81,86,5,3.90,ALT3,0.24,12.73,733.75,22.71,13.30,5.37,0.13,9.11,23.19,6.93
DH267,2514.36,1002.69,342.50,86,91,5,3.21,ALT3,0.19,9.34,723.25,37.79,13.30,3.53,0.11,6.71,19.96,6.09
DH267,2514.36,1002.69,337.50,91,96,5,5.07,ALT3,0.24,9.60,738.00,25.19,13.33,6.41,0.13,6.89,25.36,4.82
DH267,2514.36,1002.69,332.50,96,101,5,3.41,ALT3,0.27,12.24,699.00,24.97,12.22,5.31,0.17,8.53,23.18,6.18
DH267,2514.36,1002.69,327.50,101,106,5,3.46,ALT3,0.31,8.87,728.75,23.43,12.30,5.67,0.24,5.86,28.79,7.30
DH267,2514.36,1002.69,322.93,106,110.15,4.15,2.60,ALT3,0.40,14.39,766.25,21.63,12.27,4.01,0.43,9.82,24.64,4.82
DH267,2514.36,1002.69,318.35,110.15,115.15,5,3.11,ALT4,0.48,14.37,701.00,17.45,11.66,5.41,0.28,8.62,27.17,4.68
DH267,2514.36,1002.69,314.50,115.15,117.85,2.7,2.54,ALT4,0.66,16.62,835.25,14.95,12.94,5.22,0.09,6.15,28.59,4.41
DH267,2514.36,1002.69,310.65,117.85,122.85,5,1.84,ALT5,0.66,23.89,841.25,14.45,13.27,6.12,0.09,6.77,18.74,3.74
DH267,2514.36,1002.69,305.65,122.85,127.85,5,1.61,ALT5,0.54,27.35,870.25,11.86,13.52,5.02,0.12,5.93,16.71,3.33
DH267,2514.36,1002.69,300.65,127.85,132.85,5,1.19,ALT5,0.25,29.87,702.50,11.85,12.53,4.37,0.20,6.31,13.66,3.16
DH267,2514.36,1002.69,295.65,132.85,137.85,5,1.54,ALT5,0.30,31.40,749.75,10.90,12.53,3.91,0.29,5.45,13.25,2.18
DH267,2514.36,1002.69,290.65,137.85,142.85,5,1.82,ALT5,,24.61,693.75,13.21,12.51,7.07,0.17,4.58,18.26,3.96
DH267,2514.36,1002.69,285.65,142.85,147.85,5,1.97,ALT5,0.57,20.32,735.25,13.91,13.49,9.40,0.14,3.74,19.32,4.03
DH267,2514.36,1002.69,280.65,147.85,152.85,5,2.07,ALT5,0.41,20.26,699.00,14.66,13.38,8.63,0.12,4.43,20.12,4.45
DH267,2514.36,1002.69,275.65,152.85,157.85,5,1.90,ALT5,0.44,19.18,723.00,18.77,13.34,8.33,0.12,2.52,19.17,4.35
DH267,2514.36,1002.69,270.65,157.85,162.85,5,1.88,ALT5,0.65,18.15,842.50,17.24,13.03,8.16,0.12,5.72,21.07,3.63
DH267,2514.36,1002.69,265.65,162.85,167.85,5,0.29,ALT5,0.23,22.96,722.00,23.38,13.38,7.98,0.05,6.58,8.40,1.45
DH267,2514.36,1002.69,261.30,167.85,171.55,3.7,0.18,ALT5,0.15,25.20,722.00,20.78,13.65,8.07,0.05,10.05,7.04,0.92
DH272,856.57,1392.48,372.95,0,5,5,30.31,ALT1,0.28,0.49,717.00,21.29,13.21,0.21,0.11,2.01,14.49,6.14
DH272,856.57,1392.48,367.95,5,10,5,31.70,ALT1,0.27,0.30,725.50,18.63,13.32,0.13,0.08,1.67,19.76,4.68
DH272,856.57,1392.48,362.95,10,15,5,28.63,ALT1,0.40,0.40,723.00,17.76,13.20,0.13,0.08,2.20,25.78,4.04
DH272,856.57,1392.48,357.95,15,20,5,26.39,ALT1,0.66,0.58,813.25,19.84,12.72,0.14,0.10,3.21,23.81,4.62
DH272,856.57,1392.48,351.95,20,27,7,22.93,ALT1,0.90,0.98,592.00,24.95,10.77,0.26,0.22,4.68,18.66,5.69
DH272,856.57,1392.48,345.95,27,32,5,14.55,ALT2,0.69,0.89,647.25,36.77,10.90,0.28,0.38,5.04,10.37,10.32
DH272,856.57,1392.48,300.45,72,78,6,9.72,ALT2,0.30,0.95,704.50,43.38,12.30,0.53,0.27,5.60,8.67,11.67
DH272,856.57,1392.48,289.95,83,88,5,5.36,ALT3,0.14,8.00,704.50,44.01,12.27,0.86,0.25,8.36,8.67,8.70
DH272,856.57,1392.48,284.95,88,93,5,6.04,ALT3,0.11,18.40,687.25,25.99,12.27,0.51,0.22,14.78,10.83,8.64
